Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
151,802589.00,9715554.00,0.0,34.02,17.01,2.39,2.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
152,802590.00,9715182.00,0.0,31.04,15.52,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
153,802591.00,9715442.00,0.0,33.17,16.59,8.57,8.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
154,802594.00,9715140.00,0.0,37.18,18.59,1.13,1.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
155,802594.00,9715219.00,0.0,36.53,18.26,7.01,7.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
156,802594.00,9715331.00,0.0,32.17,16.09,4.75,4.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
157,802595.00,9715316.00,0.0,33.51,16.76,5.67,5.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
158,802595.00,9715420.00,0.0,35.12,17.56,5.52,5.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
159,802596.00,9715206.00,0.0,31.90,15.95,5.53,5.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
160,802596.00,9715518.00,0.0,36.12,18.06,3.47,3.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
161,802597.00,9715271.00,0.0,30.05,15.03,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
162,802597.00,9715344.00,0.0,30.59,15.30,8.12,8.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
163,802599.00,9715364.00,0.0,30.40,15.20,3.81,3.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
164,802601.00,9715485.00,0.0,31.40,15.70,4.14,4.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
165,802603.00,9715290.00,0.0,35.16,17.58,3.87,3.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
166,802603.00,9715375.00,0.0,30.77,15.38,5.00,5.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
167,802604.00,9715179.00,0.0,32.77,16.39,3.21,3.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
168,802605.00,9715256.00,0.0,31.74,15.87,4.41,4.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
169,802607.00,9715319.00,0.0,33.58,16.79,6.02,6.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
170,802610.00,9715525.00,0.0,31.93,15.97,5.09,5.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
171,802611.00,9715386.00,0.0,30.08,15.04,5.69,5.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
172,802611.00,9715568.00,0.0,30.68,15.34,11.44,11.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
173,802612.00,9715494.00,0.0,34.81,17.40,3.78,3.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
174,802615.00,9715442.00,0.0,30.92,15.46,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
175,802619.00,9715261.00,0.0,30.34,15.17,7.97,7.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
176,802620.00,9715220.00,0.0,40.22,20.11,7.01,7.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
177,802621.00,9715433.00,0.0,32.73,16.37,7.29,7.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
178,802622.00,9715182.00,0.0,37.18,18.59,3.95,3.95,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
179,802623.00,9715247.00,0.0,33.88,16.94,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
180,802624.00,9715420.00,0.0,31.91,15.96,5.85,5.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
181,802626.00,9715366.00,0.0,31.15,15.57,4.11,4.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
182,802627.00,9715303.00,0.0,30.94,15.47,5.78,5.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
183,802627.00,9715537.00,0.0,31.05,15.53,6.66,6.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
184,802628.00,9715200.00,0.0,38.47,19.24,5.14,5.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
185,802629.00,9715341.00,0.0,30.12,15.06,5.36,5.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
186,802630.00,9715373.00,0.0,31.30,15.65,5.71,5.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
187,802632.00,9715474.00,0.0,32.38,16.19,5.09,5.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
188,802633.00,9715184.00,0.0,35.79,17.90,3.54,3.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
189,802635.00,9715262.00,0.0,44.83,22.41,4.67,4.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
190,802635.00,9715567.00,0.0,30.42,15.21,5.63,5.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
191,802637.00,9715422.00,0.0,31.96,15.98,7.14,7.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
192,802641.00,9715285.00,0.0,35.86,17.93,4.07,4.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
193,802641.00,9715330.00,0.0,30.91,15.45,4.01,4.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
194,802641.00,9715389.00,0.0,30.74,15.37,5.66,5.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
195,802641.00,9715609.00,0.0,31.72,15.86,3.77,3.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
196,802646.00,9715472.00,0.0,34.19,17.09,5.64,5.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
197,802648.00,9715321.00,0.0,30.53,15.26,3.65,3.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
198,802649.00,9715404.00,0.0,33.81,16.90,4.56,4.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
199,802651.00,9715379.00,0.0,33.15,16.57,7.08,7.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
200,802652.00,9715347.00,0.0,30.93,15.46,6.01,6.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
201,802654.00,9715580.00,0.0,33.28,16.64,5.55,5.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
202,802656.00,9715233.00,0.0,35.60,17.80,10.65,10.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
203,802656.00,9715503.00,0.0,30.58,15.29,4.00,4.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
204,802662.00,9715305.00,0.0,30.77,15.39,6.34,6.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
205,802667.00,9715237.00,0.0,35.21,17.61,6.54,6.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
206,802668.00,9715597.00,0.0,31.46,15.73,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
207,802668.00,9715632.00,0.0,34.35,17.17,3.87,3.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
208,802669.00,9715624.00,0.0,34.37,17.19,4.79,4.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
209,802671.00,9715496.00,0.0,32.19,16.09,3.52,3.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
210,802671.00,9715575.00,0.0,32.12,16.06,8.37,8.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
211,802674.00,9715306.00,0.0,30.74,15.37,4.13,4.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
212,802681.00,9715583.00,0.0,37.10,18.55,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
213,802684.00,9715293.00,0.0,30.25,15.12,4.69,4.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
214,802685.00,9715653.00,0.0,31.51,15.76,4.94,4.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
215,802691.00,9715637.00,0.0,34.13,17.06,3.61,3.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
216,802694.00,9715364.00,0.0,31.77,15.88,6.01,6.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
217,802698.00,9715490.00,0.0,33.90,16.95,5.65,5.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
218,802698.00,9715657.00,0.0,32.92,16.46,3.03,3.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
219,802699.00,9715648.00,0.0,32.83,16.42,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
220,802705.00,9715414.00,0.0,33.60,16.80,7.61,7.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
221,802705.00,9715606.00,0.0,32.23,16.12,4.79,4.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
222,802711.00,9715268.00,0.0,30.85,15.42,2.65,2.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
223,802711.00,9715308.00,0.0,30.13,15.07,5.97,5.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
224,802712.00,9715335.00,0.0,31.04,15.52,3.54,3.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
225,802716.00,9715506.00,0.0,38.79,19.40,6.12,6.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
226,802719.00,9715450.00,0.0,34.36,17.18,7.68,7.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
227,802720.00,9715530.00,0.0,32.96,16.48,9.92,9.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
228,802721.00,9715284.00,0.0,30.67,15.34,4.98,4.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
229,802721.00,9715410.00,0.0,54.64,27.32,1.53,1.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
230,802725.00,9715391.00,0.0,30.86,15.43,7.54,7.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
231,802726.00,9715498.00,0.0,69.74,34.87,1.50,1.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
232,802733.00,9715361.00,0.0,35.06,17.53,7.26,7.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
233,802739.00,9715568.00,0.0,38.58,19.29,8.54,8.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
234,802741.00,9715524.00,0.0,31.09,15.55,4.10,4.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
235,802755.00,9715538.00,0.0,33.53,16.77,8.80,8.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
236,802757.00,9715599.00,0.0,34.62,17.31,8.23,8.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
237,802758.00,9715323.00,0.0,33.06,16.53,6.07,6.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
238,802759.00,9715311.00,0.0,30.35,15.17,1.77,1.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
239,802763.00,9715345.00,0.0,32.26,16.13,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
240,802764.00,9715441.00,0.0,30.73,15.36,4.67,4.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
241,802764.00,9715634.00,0.0,33.97,16.98,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
242,802765.00,9715388.00,0.0,30.23,15.12,3.90,3.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
243,802767.00,9715375.00,0.0,30.64,15.32,4.44,4.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
244,802772.00,9715492.00,0.0,36.04,18.02,5.37,5.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
245,802776.00,9715509.00,0.0,32.67,16.34,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
246,802780.00,9715618.00,0.0,34.69,17.35,6.64,6.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
247,802781.00,9715476.00,0.0,30.10,15.05,4.86,4.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
248,802783.00,9715519.00,0.0,33.16,16.58,6.43,6.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
249,802791.00,9715392.00,0.0,32.18,16.09,3.94,3.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
250,802791.00,9715534.00,0.0,32.82,16.41,3.86,3.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
251,802793.00,9715749.00,0.0,37.74,18.87,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
252,802796.00,9715685.00,0.0,40.70,20.35,5.12,5.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
253,802800.00,9715431.00,0.0,39.52,19.76,5.98,5.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
254,802808.00,9715747.00,0.0,33.56,16.78,5.24,5.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
255,802809.00,9715380.00,0.0,32.71,16.36,5.94,5.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
256,802809.00,9715766.00,0.0,32.72,16.36,3.03,3.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
257,802814.00,9715554.00,0.0,36.23,18.11,7.68,7.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
258,802818.00,9715503.00,0.0,35.23,17.62,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
259,802819.00,9715672.00,0.0,30.01,15.01,4.31,4.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
260,802821.00,9715400.00,0.0,38.84,19.42,4.63,4.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
261,802821.00,9715609.00,0.0,32.23,16.11,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
262,802836.00,9715601.00,0.0,31.92,15.96,6.69,6.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
263,802837.00,9715462.00,0.0,30.87,15.44,5.66,5.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
264,802846.00,9715436.00,0.0,30.95,15.47,7.37,7.37,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
265,802850.00,9715552.00,0.0,30.88,15.44,5.02,5.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
266,802851.00,9715468.00,0.0,31.08,15.54,5.21,5.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
267,802851.00,9715824.00,0.0,31.61,15.81,5.63,5.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
268,802855.00,9715445.00,0.0,30.93,15.47,5.60,5.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
269,802856.00,9715755.00,0.0,30.83,15.41,7.62,7.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
270,802857.00,9715533.00,0.0,31.35,15.68,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
271,802863.00,9715551.00,0.0,34.13,17.06,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
272,802867.00,9715711.00,0.0,30.77,15.39,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
273,802869.00,9715629.00,0.0,31.36,15.68,4.65,4.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
274,802869.00,9715786.00,0.0,37.05,18.53,4.65,4.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
275,802884.00,9715575.00,0.0,37.13,18.57,2.71,2.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
276,802890.00,9715563.00,0.0,35.45,17.72,6.16,6.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
277,802890.00,9715745.00,0.0,31.67,15.83,8.16,8.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
278,802891.00,9715726.00,0.0,39.39,19.69,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
279,802897.00,9715855.00,0.0,37.87,18.94,7.75,7.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
280,802898.00,9715579.00,0.0,33.54,16.77,4.03,4.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
281,802902.00,9715496.00,0.0,30.94,15.47,6.20,6.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
282,802903.00,9715659.00,0.0,41.79,20.90,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
283,802907.00,9715826.00,0.0,38.16,19.08,3.59,3.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
284,802910.00,9715869.00,0.0,39.76,19.88,4.42,4.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
285,802911.00,9715597.00,0.0,33.91,16.96,5.21,5.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
286,802911.00,9715670.00,0.0,40.85,20.43,6.19,6.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
287,802913.00,9715583.00,0.0,32.02,16.01,2.30,2.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
288,802915.00,9715709.00,0.0,30.27,15.13,5.21,5.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
289,802916.00,9715533.00,0.0,31.08,15.54,3.67,3.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
290,802920.00,9715679.00,0.0,31.94,15.97,8.32,8.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
291,802924.00,9715877.00,0.0,34.25,17.13,6.59,6.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
292,802925.00,9715737.00,0.0,31.05,15.53,6.70,6.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
293,802926.00,9715637.00,0.0,30.56,15.28,6.55,6.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
294,802928.00,9715608.00,0.0,31.34,15.67,4.53,4.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
295,802929.00,9715507.00,0.0,31.71,15.85,6.18,6.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
296,802936.00,9715758.00,0.0,34.87,17.44,3.07,3.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
297,802939.00,9715680.00,0.0,30.58,15.29,6.60,6.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
298,802939.00,9715886.00,0.0,30.28,15.14,7.25,7.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
299,802944.00,9715532.00,0.0,38.79,19.40,5.18,5.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
300,802947.00,9715662.00,0.0,34.68,17.34,4.04,4.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
301,802948.00,9715645.00,0.0,35.88,17.94,7.89,7.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
