Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
151,798464.00,9710899.00,0.0,30.56,15.28,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
152,798466.00,9711241.00,0.0,30.55,15.27,5.40,5.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
153,798467.00,9711052.00,0.0,31.72,15.86,4.56,4.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
154,798469.00,9710938.00,0.0,30.35,15.17,4.56,4.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
155,798473.00,9710987.00,0.0,31.70,15.85,3.91,3.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
156,798475.00,9711111.00,0.0,30.58,15.29,4.46,4.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
157,798476.00,9711010.00,0.0,30.32,15.16,4.35,4.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
158,798476.00,9711209.00,0.0,31.73,15.87,7.23,7.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
159,798481.00,9711254.00,0.0,30.06,15.03,4.97,4.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
160,798484.00,9710952.00,0.0,30.81,15.40,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
161,798487.00,9711060.00,0.0,31.78,15.89,3.34,3.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
162,798488.00,9711119.00,0.0,30.19,15.10,5.02,5.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
163,798488.00,9711273.00,0.0,31.93,15.97,12.98,12.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
164,798490.00,9711310.00,0.0,30.91,15.45,2.11,2.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
165,798501.00,9711069.00,0.0,32.61,16.31,5.94,5.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
166,798506.00,9711088.00,0.0,33.59,16.80,4.13,4.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
167,798507.00,9710985.00,0.0,31.69,15.85,4.08,4.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
168,798508.00,9711305.00,0.0,31.12,15.56,3.75,3.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
169,798513.00,9711130.00,0.0,32.61,16.31,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
170,798516.00,9711022.00,0.0,30.62,15.31,3.75,3.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
171,798516.00,9711090.00,0.0,32.95,16.47,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
172,798516.00,9711142.00,0.0,32.67,16.34,7.34,7.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
173,798518.00,9711050.00,0.0,32.15,16.08,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
174,798520.00,9711063.00,0.0,31.68,15.84,6.52,6.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
175,798530.00,9711069.00,0.0,31.07,15.54,6.08,6.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
176,798531.00,9711028.00,0.0,30.25,15.13,7.14,7.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
177,798531.00,9711141.00,0.0,31.74,15.87,5.53,5.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
178,798532.00,9711095.00,0.0,30.78,15.39,6.47,6.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
179,798538.00,9710969.00,0.0,34.26,17.13,4.10,4.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
180,798548.00,9710970.00,0.0,34.50,17.25,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
181,798548.00,9711032.00,0.0,32.97,16.48,4.58,4.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
182,798548.00,9711055.00,0.0,30.30,15.15,2.61,2.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
183,798552.00,9711187.00,0.0,31.94,15.97,3.96,3.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
184,798557.00,9711152.00,0.0,33.24,16.62,7.35,7.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
185,798559.00,9711039.00,0.0,31.95,15.97,5.86,5.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
186,798560.00,9711133.00,0.0,30.05,15.03,5.60,5.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
187,798566.00,9711023.00,0.0,31.81,15.91,2.65,2.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
188,798567.00,9711085.00,0.0,32.93,16.47,6.52,6.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
189,798571.00,9711105.00,0.0,32.96,16.48,4.85,4.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
190,798572.00,9711193.00,0.0,31.30,15.65,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
191,798575.00,9710999.00,0.0,31.13,15.57,3.48,3.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
192,798575.00,9711129.00,0.0,30.31,15.15,2.93,2.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
193,798575.00,9711151.00,0.0,31.73,15.87,6.27,6.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
194,798577.00,9711224.00,0.0,34.00,17.00,3.30,3.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
195,798580.00,9711208.00,0.0,30.12,15.06,5.43,5.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
196,798587.00,9711224.00,0.0,34.40,17.20,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
197,798591.00,9711328.00,0.0,31.01,15.51,6.64,6.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
198,798594.00,9711028.00,0.0,30.09,15.05,6.20,6.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
199,798594.00,9711049.00,0.0,32.31,16.16,3.94,3.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
200,798594.00,9711150.00,0.0,30.08,15.04,5.72,5.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
201,798595.00,9711073.00,0.0,31.34,15.67,7.07,7.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
202,798596.00,9711298.00,0.0,31.10,15.55,5.10,5.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
203,798612.00,9711109.00,0.0,31.58,15.79,8.97,8.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
204,798613.00,9711271.00,0.0,30.00,15.00,3.91,3.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
205,798613.00,9711302.00,0.0,31.23,15.62,3.90,3.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
206,798613.00,9711340.00,0.0,33.28,16.64,2.46,2.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
207,798620.00,9711220.00,0.0,31.33,15.66,4.17,4.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
208,798623.00,9711104.00,0.0,32.79,16.40,6.18,6.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
209,798624.00,9711285.00,0.0,31.62,15.81,4.39,4.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
210,798625.00,9711038.00,0.0,31.36,15.68,3.51,3.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
211,798633.00,9711120.00,0.0,30.21,15.11,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
212,798639.00,9711052.00,0.0,31.56,15.78,7.35,7.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
213,798639.00,9711247.00,0.0,34.38,17.19,6.55,6.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
214,798639.00,9711446.00,0.0,30.35,15.18,2.67,2.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
215,798640.00,9711064.00,0.0,30.32,15.16,3.64,3.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
216,798641.00,9711073.00,0.0,30.20,15.10,7.74,7.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
217,798646.00,9711122.00,0.0,34.41,17.21,7.97,7.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
218,798646.00,9711220.00,0.0,33.19,16.60,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
219,798658.00,9711470.00,0.0,30.32,15.16,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
220,798659.00,9711234.00,0.0,30.81,15.41,5.82,5.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
221,798664.00,9711131.00,0.0,36.16,18.08,3.88,3.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
222,798664.00,9711142.00,0.0,33.14,16.57,6.47,6.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
223,798665.00,9711325.00,0.0,30.67,15.33,10.60,10.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
224,798666.00,9711210.00,0.0,30.22,15.11,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
225,798670.00,9711242.00,0.0,30.52,15.26,3.87,3.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
226,798671.00,9711277.00,0.0,30.82,15.41,3.02,3.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
227,798675.00,9711152.00,0.0,30.25,15.12,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
228,798677.00,9711225.00,0.0,32.17,16.09,6.06,6.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
229,798681.00,9711140.00,0.0,31.24,15.62,5.52,5.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
230,798694.00,9711504.00,0.0,30.32,15.16,5.69,5.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
231,798696.00,9711199.00,0.0,31.22,15.61,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
232,798699.00,9711488.00,0.0,33.91,16.96,4.17,4.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
233,798714.00,9711163.00,0.0,32.35,16.18,5.57,5.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
234,798720.00,9711208.00,0.0,31.57,15.79,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
235,798720.00,9711447.00,0.0,30.68,15.34,6.42,6.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
236,798722.00,9711412.00,0.0,34.23,17.12,6.99,6.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
237,798730.00,9711333.00,0.0,31.20,15.60,5.79,5.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
238,798733.00,9711177.00,0.0,30.30,15.15,5.42,5.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
239,798736.00,9711436.00,0.0,31.30,15.65,5.74,5.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
240,798744.00,9711203.00,0.0,31.74,15.87,6.15,6.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
241,798751.00,9711265.00,0.0,30.65,15.32,5.07,5.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
242,798756.00,9711212.00,0.0,31.28,15.64,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
243,798759.00,9711524.00,0.0,31.12,15.56,5.41,5.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
244,798760.00,9711222.00,0.0,30.18,15.09,4.47,4.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
245,798764.00,9711309.00,0.0,31.63,15.81,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
246,798766.00,9711258.00,0.0,30.35,15.17,6.64,6.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
247,798767.00,9711230.00,0.0,30.66,15.33,5.52,5.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
248,798776.00,9711597.00,0.0,30.61,15.30,4.54,4.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
249,798777.00,9711467.00,0.0,31.02,15.51,5.26,5.26,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
250,798786.00,9711568.00,0.0,30.09,15.05,4.98,4.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
251,798788.00,9711358.00,0.0,31.17,15.58,5.42,5.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
252,798797.00,9711568.00,0.0,30.26,15.13,7.45,7.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
253,798804.00,9711218.00,0.0,32.62,16.31,3.96,3.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
254,798806.00,9711255.00,0.0,31.45,15.72,3.11,3.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
255,798810.00,9711524.00,0.0,31.49,15.75,4.92,4.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
256,798810.00,9711547.00,0.0,34.36,17.18,3.23,3.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
257,798821.00,9711450.00,0.0,32.49,16.25,6.66,6.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
258,798829.00,9711459.00,0.0,32.16,16.08,5.50,5.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
259,798829.00,9711667.00,0.0,31.04,15.52,2.22,2.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
260,798830.00,9711238.00,0.0,32.02,16.01,3.67,3.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
261,798834.00,9711247.00,0.0,31.34,15.67,3.70,3.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
262,798840.00,9711350.00,0.0,33.49,16.74,3.60,3.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
263,798846.00,9711293.00,0.0,35.10,17.55,6.48,6.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
264,798851.00,9711267.00,0.0,33.87,16.94,6.03,6.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
265,798851.00,9711618.00,0.0,32.64,16.32,7.72,7.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
266,798875.00,9711569.00,0.0,31.02,15.51,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
267,798884.00,9711384.00,0.0,30.25,15.12,4.41,4.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
268,798886.00,9711698.00,0.0,30.08,15.04,6.83,6.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
269,798888.00,9711649.00,0.0,31.29,15.64,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
270,798889.00,9711632.00,0.0,31.77,15.88,6.55,6.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
271,798891.00,9711329.00,0.0,34.52,17.26,3.74,3.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
272,798898.00,9711540.00,0.0,31.97,15.98,4.97,4.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
273,798899.00,9711393.00,0.0,30.41,15.20,2.64,2.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
274,798900.00,9711322.00,0.0,35.77,17.89,4.22,4.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
275,798905.00,9711546.00,0.0,32.20,16.10,7.35,7.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
276,798910.00,9711521.00,0.0,31.03,15.52,4.93,4.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
277,798910.00,9711636.00,0.0,31.13,15.56,4.22,4.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
278,798912.00,9711694.00,0.0,32.05,16.03,4.28,4.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
279,798917.00,9711631.00,0.0,31.01,15.51,5.76,5.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
280,798917.00,9711701.00,0.0,31.85,15.93,4.20,4.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
281,798919.00,9711579.00,0.0,30.41,15.20,5.42,5.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
282,798921.00,9711338.00,0.0,30.18,15.09,5.30,5.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
283,798922.00,9711349.00,0.0,30.20,15.10,3.42,3.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
284,798922.00,9711717.00,0.0,32.96,16.48,8.17,8.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
285,798927.00,9711626.00,0.0,30.38,15.19,5.15,5.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
286,798936.00,9711436.00,0.0,30.21,15.11,5.48,5.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
287,798937.00,9711647.00,0.0,31.87,15.93,4.02,4.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
288,798945.00,9711647.00,0.0,31.78,15.89,5.78,5.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
289,798946.00,9711423.00,0.0,31.45,15.73,4.43,4.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
290,798946.00,9711601.00,0.0,30.79,15.40,4.94,4.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
291,798949.00,9711448.00,0.0,30.35,15.17,4.85,4.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
292,798950.00,9711509.00,0.0,30.45,15.23,6.71,6.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
293,798950.00,9711536.00,0.0,31.58,15.79,4.76,4.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
294,798954.00,9711605.00,0.0,30.67,15.33,3.33,3.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
295,798955.00,9711433.00,0.0,35.09,17.55,6.34,6.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
296,798960.00,9711514.00,0.0,31.84,15.92,6.50,6.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
297,798961.00,9711636.00,0.0,31.11,15.56,7.80,7.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
298,798961.00,9711679.00,0.0,33.18,16.59,8.55,8.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
299,798962.00,9711474.00,0.0,32.03,16.02,4.23,4.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
300,798971.00,9711614.00,0.0,30.31,15.15,4.60,4.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
301,798973.00,9711463.00,0.0,33.90,16.95,4.11,4.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
